book_id,reviewer_id,review_rating
104342,8101737,Rating 5 out of 5
104342,25253313,Rating 1 out of 5
104342,4739465,Rating 3 out of 5
104342,9246169,Rating 4 out of 5
18126198,11183856,Rating 1 out of 5
18126198,71848701,Rating 1 out of 5
18126198,23173697,Rating 4 out of 5
18126198,69106439,Rating 3 out of 5
10441,32138,Rating 1 out of 5
10441,68728,Rating 4 out of 5
10441,868018,Rating 1 out of 5
10441,66957,Rating 2 out of 5
10441,16912659,Rating 5 out of 5
1911,6743601,Rating 5 out of 5
1911,119880,Rating 1 out of 5
1911,1651956,Rating 3 out of 5
1911,1742824,Rating 4 out of 5
1911,116652,Rating 3 out of 5
31463,32879029,Rating 3 out of 5
31463,5664767,Rating 4 out of 5
31463,18780551,Rating 5 out of 5
31463,2457095,Rating 5 out of 5
31463,5431458,Rating 4 out of 5
3428935,1259463,Rating 5 out of 5
3428935,4508542,Rating 5 out of 5
3428935,3978225,Rating 3 out of 5
3428935,17438949,Rating 5 out of 5
3428935,59458347,Rating 4 out of 5
6618272,21937982,Rating 2 out of 5
6618272,13061577,Rating 3 out of 5
6618272,44137919,Rating 2 out of 5
6618272,9323164,Rating 5 out of 5
6618272,125873468,Rating 4 out of 5
6493208,405390,Rating 4 out of 5
6493208,1237196,Rating 5 out of 5
6493208,4622890,Rating 4 out of 5
6493208,1526851,Rating 5 out of 5
6493208,48650982,Rating 4 out of 5
30123388,1594906,Rating 2 out of 5
30123388,19433724,Rating 4 out of 5
30123388,2683868,Rating 4 out of 5
129798,23097409,Rating 3 out of 5
129798,17744555,Rating 2 out of 5
129798,6581119,Rating 4 out of 5
129798,4213258,Rating 5 out of 5
129798,3846743,Rating 4 out of 5
156234,183865,Rating 5 out of 5
156234,2445523,Rating 5 out of 5
156234,5172713,Rating 5 out of 5
43460271,62590167,Rating 5 out of 5
43460271,142652182,Rating 5 out of 5
43460271,119648461,Rating 5 out of 5
587582,40997852,Rating 4 out of 5
587582,2445786,Rating 4 out of 5
587582,85562094,Rating 4 out of 5
587582,62402,Rating 3 out of 5
587582,533046,Rating 4 out of 5
7235533,3030788,Rating 5 out of 5
7235533,59458347,Rating 5 out of 5
7235533,3978225,Rating 3 out of 5
7235533,20955173,Rating 5 out of 5
7235533,666892,Rating 5 out of 5
47615,3100453,Rating 5 out of 5
47615,12042278,Rating 5 out of 5
47615,4624802,Rating 5 out of 5
47615,3846743,Rating 4 out of 5
23308087,4622890,Rating 4 out of 5
23308087,4306637,Rating 5 out of 5
23308087,26226276,Rating 5 out of 5
23308087,21937982,Rating 3 out of 5
23308087,57120721,Rating 3 out of 5
58937530,73796584,Rating 5 out of 5
58937530,15405635,Rating 2 out of 5
58937530,164902798,Rating 5 out of 5
58937530,168563749,Rating 5 out of 5
58937530,155075739,Rating 5 out of 5
8667848,3346474,Rating 1 out of 5
8667848,4272284,Rating 2 out of 5
8667848,3672777,Rating 1 out of 5
8667848,26259,Rating 1 out of 5
8667848,1720620,Rating 2 out of 5
1250316,2457095,Rating 5 out of 5
1250316,28323108,Rating 1 out of 5
1250316,50893023,Rating 4 out of 5
1250316,10833673,Rating 2 out of 5
44492285,124132123,Rating 4 out of 5
44492285,5253785,Rating 4 out of 5
44492285,6431467,Rating 4 out of 5
44492285,22189348,Rating 4 out of 5
44492285,78485297,Rating 4 out of 5
30,1544989,Rating 5 out of 5
30,28323108,Rating 5 out of 5
30,84023,Rating 3 out of 5
30,7365405,Rating 5 out of 5
16303287,11270515,Rating 4 out of 5
16303287,30604861,Rating 5 out of 5
16303287,3030788,Rating 3 out of 5
16303287,16071454,Rating 4 out of 5
16303287,2995566,Rating 2 out of 5
57304929,120161760,Rating 5 out of 5
57304929,119955660,Rating 5 out of 5
57304929,118935764,Rating 5 out of 5
57304929,116191912,Rating 5 out of 5
57304929,101386686,Rating 4 out of 5
253058,6169883,Rating 1 out of 5
253058,1343864,Rating 2 out of 5
253058,1950363,Rating 5 out of 5
253058,84023,Rating 1 out of 5
253058,6229358,Rating 2 out of 5
9275658,34369915,Rating 5 out of 5
9275658,4306637,Rating 5 out of 5
9275658,4800103,Rating 4 out of 5
9275658,45618,Rating 3 out of 5
9275658,1746727,Rating 5 out of 5
6427,6289182,Rating 4 out of 5
6427,14105531,Rating 3 out of 5
6427,96556777,Rating 4 out of 5
6427,7365405,Rating 3 out of 5
6427,26682058,Rating 4 out of 5
6135237,2862333,Rating 1 out of 5
6135237,1526851,Rating 2 out of 5
6135237,727097,Rating 2 out of 5
6135237,279256,Rating 2 out of 5
35714190,25765518,Rating 5 out of 5
35714190,70729430,Rating 5 out of 5
35714190,71033099,Rating 5 out of 5
35714190,8665112,Rating 4 out of 5
35714190,14546438,Rating 4 out of 5
7624,4622890,Rating 4 out of 5
7624,419051,Rating 1 out of 5
7624,124132123,Rating 3 out of 5
7624,27788046,Rating 4 out of 5
7624,22189348,Rating 3 out of 5
22749539,2342686,Rating 5 out of 5
22749539,49815208,Rating 5 out of 5
22749539,597461,Rating 5 out of 5
22749539,31461418,Rating 4 out of 5
22749539,13977687,Rating 5 out of 5
17375956,8310179,Rating 5 out of 5
17375956,4013351,Rating 2 out of 5
17375956,9444787,Rating 3 out of 5
17375956,4669232,Rating 4 out of 5
17375956,12772859,Rating 3 out of 5
86147,23385697,Rating 5 out of 5
86147,8228243,Rating 4 out of 5
86147,1036893,Rating 4 out of 5
86147,10050737,Rating 4 out of 5
20803962,5477946,Rating 4 out of 5
20803962,11284813,Rating 5 out of 5
20803962,21474351,
20803962,5498948,Rating 5 out of 5
20803962,11757728,Rating 5 out of 5
9368401,3603005,Rating 5 out of 5
9368401,24496452,Rating 5 out of 5
9368401,1075341,Rating 5 out of 5
9368401,45468451,Rating 5 out of 5
9368401,1243457,Rating 1 out of 5
25446343,3030788,Rating 5 out of 5
25446343,4622890,Rating 5 out of 5
25446343,42130592,Rating 5 out of 5
25446343,17438949,Rating 5 out of 5
103342,2133526,Rating 2 out of 5
103342,1789478,Rating 2 out of 5
17571466,48328025,Rating 5 out of 5
17571466,100759205,Rating 5 out of 5
17571466,45618,Rating 4 out of 5
17571466,4527753,Rating 2 out of 5
3128411,8734459,Rating 5 out of 5
3128411,6663962,Rating 5 out of 5
3128411,3978225,Rating 3 out of 5
3128411,1570669,Rating 5 out of 5
18803342,170124502,Rating 3 out of 5
18803342,3894624,Rating 3 out of 5
9864,117399210,Rating 3 out of 5
9864,5476515,Rating 4 out of 5
9864,257120,Rating 5 out of 5
9864,5926150,Rating 2 out of 5
9864,1237196,Rating 1 out of 5
13414446,34369915,Rating 5 out of 5
13414446,4642710,Rating 4 out of 5
13414446,4622890,Rating 4 out of 5
13414446,26144369,Rating 5 out of 5
153542,279256,Rating 4 out of 5
153542,8085705,Rating 5 out of 5
153542,8972120,Rating 5 out of 5
153542,1169488,Rating 5 out of 5
153542,2007216,Rating 2 out of 5
218427,78485297,Rating 4 out of 5
218427,2863914,Rating 2 out of 5
218427,60866073,Rating 4 out of 5
218427,5253785,Rating 4 out of 5
218427,5742086,Rating 4 out of 5
1371,1889855,Rating 4 out of 5
1371,32879029,Rating 4 out of 5
1371,4622890,Rating 4 out of 5
1371,84023,Rating 5 out of 5
1371,70395042,Rating 5 out of 5
44492286,889975,Rating 3 out of 5
44492286,78485297,Rating 4 out of 5
44492286,124132123,Rating 1 out of 5
44492286,7416346,Rating 2 out of 5
29901930,42838603,Rating 5 out of 5
29901930,143417957,Rating 5 out of 5
29901930,1635175,Rating 5 out of 5
29901930,50893023,Rating 5 out of 5
29901930,6581119,Rating 5 out of 5
41899,71848701,Rating 5 out of 5
41899,71848701,Rating 5 out of 5
41899,30248594,Rating 4 out of 5
55279442,55704599,Rating 5 out of 5
55279442,51838943,Rating 3 out of 5
55279442,2401232,Rating 3 out of 5
55279442,7594937,Rating 4 out of 5
18966806,922495,Rating 5 out of 5
18966806,17438949,Rating 5 out of 5
18966806,18104163,
18966806,59458347,Rating 5 out of 5
18966806,10171516,Rating 5 out of 5
13545075,886144,Rating 5 out of 5
13545075,6551250,Rating 5 out of 5
13545075,17438949,Rating 4 out of 5
13545075,3085436,
13545075,68538597,Rating 5 out of 5
36478784,30036082,Rating 5 out of 5
36478784,57797254,Rating 4 out of 5
36478784,16219087,Rating 5 out of 5
36478784,21937982,Rating 2 out of 5
36478784,53701594,Rating 3 out of 5
30271,3990525,Rating 1 out of 5
30271,25894509,Rating 1 out of 5
30271,2638828,Rating 2 out of 5
30271,2895577,Rating 1 out of 5
30271,1402372,Rating 5 out of 5
19674,4252261,Rating 1 out of 5
19674,7672919,Rating 2 out of 5
19674,10765339,Rating 4 out of 5
19674,4288694,Rating 5 out of 5
19674,4958945,Rating 2 out of 5
42394599,8114361,
42394599,41788524,Rating 5 out of 5
42394599,6431467,Rating 4 out of 5
42394599,91434473,Rating 4 out of 5
814318,614778,Rating 5 out of 5
814318,614778,Rating 5 out of 5
30659,23385697,Rating 5 out of 5
30659,4384303,Rating 5 out of 5
30659,38014446,Rating 3 out of 5
30659,27788046,Rating 5 out of 5
30659,6816078,Rating 5 out of 5
61215384,131922,Rating 5 out of 5
61215384,29005117,Rating 5 out of 5
61215384,27788046,Rating 5 out of 5
61215384,59458347,Rating 4 out of 5
61215384,94609512,Rating 5 out of 5
31259,405472,Rating 2 out of 5
31259,48483884,Rating 4 out of 5
31259,2187043,Rating 4 out of 5
31259,5903843,Rating 4 out of 5
31259,136496,Rating 2 out of 5
29429083,50968405,Rating 4 out of 5
29429083,64637951,Rating 2 out of 5
29429083,22335239,Rating 5 out of 5
29429083,43291399,Rating 2 out of 5
29429083,82594013,Rating 5 out of 5
172732,14147234,Rating 4 out of 5
172732,3144945,Rating 5 out of 5
172732,79765515,Rating 4 out of 5
172732,1651956,Rating 3 out of 5
172732,6753400,Rating 4 out of 5
9637479,2745288,Rating 5 out of 5
9637479,6663962,Rating 5 out of 5
9637479,1570669,Rating 5 out of 5
9637479,11626803,Rating 5 out of 5
9637479,1802746,Rating 5 out of 5
60400,25375513,Rating 4 out of 5
60400,1567000,Rating 5 out of 5
60400,1413439,Rating 3 out of 5
60400,120939577,Rating 4 out of 5
60400,2016128,Rating 5 out of 5
6068551,3270188,Rating 2 out of 5
6068551,2098381,Rating 1 out of 5
6068551,406752,Rating 1 out of 5
6068551,2250020,Rating 2 out of 5
6068551,71848701,Rating 2 out of 5
49436,48216,Rating 3 out of 5
49436,2995566,Rating 1 out of 5
49436,585682,Rating 1 out of 5
49436,4695,Rating 2 out of 5
49436,1237196,Rating 1 out of 5
40961543,6303222,Rating 4 out of 5
40961543,416390,Rating 2 out of 5
40961543,215382,Rating 3 out of 5
40961543,83582,Rating 4 out of 5
40961543,6743601,Rating 4 out of 5
6441509,355426,Rating 1 out of 5
6441509,3009796,Rating 5 out of 5
6441509,83220806,Rating 1 out of 5
6441509,3361474,Rating 1 out of 5
3867,22189348,Rating 5 out of 5
3867,1199525,Rating 5 out of 5
3867,4426615,Rating 4 out of 5
3867,6431467,Rating 5 out of 5
3867,5022264,Rating 5 out of 5
33313,1151637,Rating 4 out of 5
33313,30181442,Rating 4 out of 5
33313,747149,Rating 4 out of 5
33313,1292688,Rating 5 out of 5
33313,38055348,Rating 4 out of 5
39286958,16963542,Rating 2 out of 5
39286958,3171095,Rating 3 out of 5
39286958,12902101,Rating 2 out of 5
39286958,1363537,Rating 3 out of 5
39286958,1663904,Rating 5 out of 5
233667,4622890,Rating 4 out of 5
233667,78485297,Rating 4 out of 5
233667,34183387,Rating 4 out of 5
233667,1720620,Rating 4 out of 5
233667,53701594,Rating 4 out of 5
91477,3270188,Rating 2 out of 5
91477,19645927,Rating 4 out of 5
91477,59458347,Rating 2 out of 5
91477,17438949,Rating 4 out of 5
91477,131996358,Rating 3 out of 5
15581,19283284,Rating 5 out of 5
15581,6431467,Rating 5 out of 5
15581,23385697,
6416903,4590441,Rating 5 out of 5
6416903,16628840,Rating 4 out of 5
6416903,15700983,Rating 5 out of 5
6416903,5386619,Rating 4 out of 5
6416903,3422594,Rating 5 out of 5
5932,989629,Rating 5 out of 5
5932,3950572,Rating 5 out of 5
5932,26706841,Rating 5 out of 5
142080,14046996,Rating 4 out of 5
142080,614778,Rating 5 out of 5
142080,17568354,Rating 5 out of 5
142080,26706841,Rating 5 out of 5
142080,46226399,Rating 5 out of 5
84144,2505272,Rating 4 out of 5
84144,5309539,Rating 5 out of 5
84144,44642860,Rating 5 out of 5
84144,8310179,Rating 1 out of 5
84144,25476191,Rating 4 out of 5
37586,22106879,Rating 4 out of 5
37586,101693182,Rating 4 out of 5
37586,22106879,Rating 4 out of 5
37586,60866073,Rating 4 out of 5
37586,614778,Rating 5 out of 5
1814843,614778,Rating 4 out of 5
1814843,88728581,Rating 5 out of 5
1814843,13954899,Rating 4 out of 5
1814843,75350434,Rating 5 out of 5
1814843,2187043,Rating 4 out of 5
7095049,12766897,Rating 5 out of 5
7095049,8110617,Rating 3 out of 5
7095049,2704703,Rating 4 out of 5
7095049,33442719,Rating 5 out of 5
47588,1783086,Rating 5 out of 5
47588,2905339,Rating 5 out of 5
47588,6581119,Rating 3 out of 5
47588,2190064,Rating 3 out of 5
84139,44642860,Rating 5 out of 5
84139,5309539,Rating 4 out of 5
84139,6663962,Rating 5 out of 5
84139,26653561,Rating 5 out of 5
84139,25476191,Rating 5 out of 5
597,662042,Rating 1 out of 5
597,26682058,Rating 4 out of 5
597,166906,Rating 5 out of 5
597,87802,Rating 4 out of 5
597,4093022,Rating 3 out of 5
341735,5930353,Rating 5 out of 5
341735,3427339,Rating 4 out of 5
341735,58160628,Rating 4 out of 5
341735,763271,Rating 1 out of 5
341735,1413439,Rating 5 out of 5
299990,18181298,Rating 3 out of 5
299990,4490376,Rating 3 out of 5
299990,31187098,Rating 3 out of 5
299990,94933074,Rating 4 out of 5
299990,33717304,Rating 5 out of 5
9572203,3427339,Rating 5 out of 5
9572203,13427823,Rating 4 out of 5
9572203,12859342,Rating 2 out of 5
9572203,38610813,Rating 4 out of 5
9572203,6743601,Rating 4 out of 5
46000520,122172607,Rating 1 out of 5
46000520,38610813,Rating 5 out of 5
46000520,30181442,Rating 4 out of 5
46000520,19151906,Rating 3 out of 5
46000520,35794399,Rating 4 out of 5
13450339,71848701,Rating 1 out of 5
13450339,5548051,Rating 1 out of 5
13450339,3024878,Rating 5 out of 5
13450339,4596358,Rating 1 out of 5
13450339,3666031,
38262,45618,Rating 3 out of 5
38262,416390,Rating 3 out of 5
38262,3926982,Rating 4 out of 5
32819894,2187043,Rating 5 out of 5
32819894,62428250,Rating 4 out of 5
32819894,23932998,Rating 5 out of 5
23164983,8114361,Rating 5 out of 5
23164983,4277731,Rating 5 out of 5
23164983,10093827,Rating 4 out of 5
23164983,8114361,Rating 5 out of 5
23164983,4596358,Rating 2 out of 5
23534,5371097,Rating 1 out of 5
23534,6431467,Rating 4 out of 5
23534,5211606,Rating 1 out of 5
9508678,4795559,Rating 5 out of 5
9508678,1812013,Rating 4 out of 5
9508678,16207701,Rating 5 out of 5
9508678,17377143,Rating 5 out of 5
9508678,2850786,Rating 3 out of 5
23529,30800,Rating 1 out of 5
23529,1036893,Rating 5 out of 5
23529,78485297,Rating 5 out of 5
23529,83582,Rating 5 out of 5
23529,269235,Rating 5 out of 5
18630,78485297,Rating 5 out of 5
18630,10445368,Rating 5 out of 5
18630,131922,Rating 4 out of 5
18630,1413439,Rating 4 out of 5
18630,131996358,Rating 3 out of 5
17333880,5604583,Rating 4 out of 5
17333880,13247178,Rating 4 out of 5
17333880,9016476,Rating 5 out of 5
17333880,6165339,Rating 5 out of 5
17333880,11284813,Rating 5 out of 5
6628,3978225,Rating 4 out of 5
6628,1199068,Rating 4 out of 5
6628,1413439,Rating 4 out of 5
6628,3672777,Rating 4 out of 5
6628,30800,Rating 4 out of 5
42941607,1362506,Rating 4 out of 5
42941607,56536968,Rating 4 out of 5
42941607,93945275,Rating 5 out of 5
42941607,3023796,Rating 3 out of 5
42941607,4013735,Rating 3 out of 5
58446227,4622890,Rating 4 out of 5
58446227,32879029,Rating 5 out of 5
58446227,124132123,Rating 4 out of 5
58446227,1246837,Rating 5 out of 5
58446227,26741582,Rating 2 out of 5
9593911,3721849,Rating 5 out of 5
9593911,5661715,Rating 4 out of 5
9593911,4972138,Rating 4 out of 5
9593911,13061577,Rating 4 out of 5
9593911,2207055,Rating 2 out of 5
6043781,4639825,Rating 2 out of 5
6043781,10282461,Rating 4 out of 5
6043781,2190064,
6043781,71848701,
6043781,131996358,Rating 3 out of 5
180993240,170162900,Rating 5 out of 5
180993240,1742779,Rating 5 out of 5
180993240,59699388,Rating 4 out of 5
180993240,57830478,Rating 5 out of 5
180993240,167907615,Rating 5 out of 5
87985,4196681,Rating 4 out of 5
87985,53165,Rating 2 out of 5
87985,614778,Rating 4 out of 5
87985,1232712,Rating 4 out of 5
87985,51395417,Rating 5 out of 5
84136,2295424,Rating 2 out of 5
84136,1310564,Rating 4 out of 5
84136,5309539,Rating 5 out of 5
84136,25894509,Rating 3 out of 5
50892288,48328025,Rating 5 out of 5
50892288,53701594,Rating 4 out of 5
50892288,10350463,Rating 2 out of 5
50892288,2016128,Rating 2 out of 5
50892288,17438949,Rating 5 out of 5
14201,84023,Rating 4 out of 5
14201,94602,Rating 5 out of 5
14201,22106879,Rating 3 out of 5
14201,188224,Rating 2 out of 5
6422,7365405,Rating 4 out of 5
6422,27962805,Rating 4 out of 5
6422,2072335,Rating 3 out of 5
6422,2441461,Rating 4 out of 5
6422,7132123,Rating 5 out of 5
60034351,48727754,
60034351,134258327,Rating 1 out of 5
60034351,117041437,Rating 2 out of 5
60034351,21393493,Rating 2 out of 5
4137,422952,Rating 2 out of 5
4137,1504904,Rating 1 out of 5
4137,244527,Rating 3 out of 5
4137,53701594,Rating 5 out of 5
30165203,1444651,Rating 1 out of 5
30165203,71848701,Rating 4 out of 5
30165203,1020736,Rating 5 out of 5
30165203,922495,Rating 5 out of 5
30165203,5691412,Rating 3 out of 5
138959,45618,Rating 2 out of 5
138959,3031302,Rating 2 out of 5
138959,19300421,Rating 2 out of 5
138959,279256,Rating 4 out of 5
138959,219514,Rating 2 out of 5
3869,1478106,Rating 4 out of 5
3869,272430,Rating 2 out of 5
3869,1742824,Rating 5 out of 5
436806,131922,Rating 3 out of 5
436806,19283284,Rating 5 out of 5
436806,416390,Rating 2 out of 5
436806,5407952,Rating 3 out of 5
352965,1565000,Rating 4 out of 5
352965,930529,Rating 4 out of 5
352965,1082264,Rating 3 out of 5
352965,72233814,Rating 5 out of 5
352965,796181,Rating 4 out of 5
24233708,70951605,Rating 1 out of 5
24233708,9303625,Rating 4 out of 5
24233708,42130592,Rating 4 out of 5
24233708,8114361,
24233708,10093827,Rating 5 out of 5
4806,8079403,Rating 4 out of 5
4806,37107782,Rating 4 out of 5
4806,79757330,Rating 4 out of 5
4806,101060033,Rating 4 out of 5
10860399,4533977,Rating 5 out of 5
10860399,5014021,Rating 3 out of 5
10860399,6603759,Rating 4 out of 5
36621586,42130592,Rating 5 out of 5
36621586,4622890,Rating 4 out of 5
36621586,3030788,Rating 5 out of 5
36621586,71848701,Rating 5 out of 5
36621586,5855956,Rating 5 out of 5
19103097,20955173,Rating 4 out of 5
19103097,111921,Rating 1 out of 5
19103097,60866073,Rating 3 out of 5
19103097,870755,Rating 4 out of 5
19103097,17438949,Rating 3 out of 5
76679,60866073,Rating 4 out of 5
76679,351034,Rating 3 out of 5
76679,2457095,Rating 4 out of 5
416580,5431458,Rating 4 out of 5
416580,107928784,Rating 4 out of 5
416580,30575403,Rating 4 out of 5
416580,903390,Rating 4 out of 5
1362,1889855,Rating 4 out of 5
1362,58774673,Rating 5 out of 5
1362,1651956,Rating 5 out of 5
93157,83582,Rating 4 out of 5
93157,1237196,Rating 4 out of 5
93157,3427339,Rating 4 out of 5
93157,416390,Rating 4 out of 5
82397,614778,Rating 5 out of 5
82397,614778,Rating 5 out of 5
82397,27098959,Rating 4 out of 5
82397,83582,Rating 4 out of 5
82397,3675162,Rating 5 out of 5
5168,2933855,Rating 4 out of 5
5168,15662887,Rating 5 out of 5
5168,96556777,Rating 5 out of 5
5168,19736308,Rating 5 out of 5
5168,128343378,Rating 5 out of 5
18246727,7362767,Rating 5 out of 5
18246727,5604583,Rating 5 out of 5
18246727,2893615,Rating 5 out of 5
18246727,9916227,Rating 2 out of 5
18246727,2551178,Rating 2 out of 5
13137,793275,Rating 1 out of 5
13137,47212,Rating 2 out of 5
13137,59523,Rating 5 out of 5
13137,10282461,Rating 4 out of 5
13137,3227573,Rating 5 out of 5
240976,780933,Rating 4 out of 5
240976,1036893,Rating 5 out of 5
240976,60866073,Rating 3 out of 5
240976,4196681,Rating 4 out of 5
7739934,7591340,Rating 3 out of 5
